Prod_name,Prod_price,Prod_link,Prod_rate,Prod_review
Small 15 L Backpack BACKPACK HIKKING,286,https://www.flipkart.com/straplt-backpack-hikking-15-l/p/itm7135a2c98764b?pid=BKPGDUZTQZSFXZHF&lid=LSTBKPGDUZTQZSFXZHFJUZFIN&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_20_725&otracker=search&otracker1=search&fm=Search&iid=caa28798-a9b9-450e-964f-a914d892817f.BKPGDUZTQZSFXZHF.SEARCH&ppt=sp&ppn=sp&ssid=ncuw9ar4xc0000001690536062170&qH=404e218d27fee49e,3.6,0
Large 70 L Backpack 70 L TRAVEL BACKPACK FOR OUTDOOR SP...,600,https://www.flipkart.com/perfect-star-70-l-travel-backpack-outdoor-sport-hiking-trekking-bag-camping-rucksack/p/itm99a4b02e1bbab?pid=BKPGBNZ7S77Z5TAW&lid=LSTBKPGBNZ7S77Z5TAWP8ZXDV&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_20_726&otracker=search&otracker1=search&fm=Search&iid=caa28798-a9b9-450e-964f-a914d892817f.BKPGBNZ7S77Z5TAW.SEARCH&ppt=sp&ppn=sp&ssid=ncuw9ar4xc0000001690536062170&qH=404e218d27fee49e,4.1,34
Small 18 L Backpack Small Backpack Small Size Bag for D...,269,https://www.flipkart.com/rb-suffer-small-backpack-size-bag-daily-use-trendy-tution-bags-18-l/p/itmc0a9cca163661?pid=BKPGBH7F9AVZHYWK&lid=LSTBKPGBH7F9AVZHYWKNPCCPR&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_20_727&otracker=search&otracker1=search&fm=Search&iid=caa28798-a9b9-450e-964f-a914d892817f.BKPGBH7F9AVZHYWK.SEARCH&ppt=sp&ppn=sp&ssid=ncuw9ar4xc0000001690536062170&qH=404e218d27fee49e,3.4,348
Large 35 L Backpack WC 3 Wild,1279,https://www.flipkart.com/wildcraft-wc-3-wild-35-l-backpack/p/itmf3uma7xxbhgd2?pid=BKPFFN74VNKGHADC&lid=LSTBKPFFN74VNKGHADCNPDZUF&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_20_728&otracker=search&otracker1=search&fm=Search&iid=caa28798-a9b9-450e-964f-a914d892817f.BKPFFN74VNKGHADC.SEARCH&ppt=sp&ppn=sp&ssid=ncuw9ar4xc0000001690536062170&qH=404e218d27fee49e,4.3,209
Large 38 L Backpack Big Storage bags men :: Casual coll...,852,https://www.flipkart.com/zipline-big-storage-bags-men-casual-college-boys-girls-school-office-38-l-backpack/p/itmd9cfac0d8e9ce?pid=BKPF6DC4KDAMRKZJ&lid=LSTBKPF6DC4KDAMRKZJH9HIZF&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_20_729&otracker=search&otracker1=search&fm=Search&iid=caa28798-a9b9-450e-964f-a914d892817f.BKPF6DC4KDAMRKZJ.SEARCH&ppt=sp&ppn=sp&ssid=ncuw9ar4xc0000001690536062170&qH=404e218d27fee49e,4,95
Medium 28 L Backpack Jarvis Backpack,839,https://www.flipkart.com/lavie-sport-jarvis-backpack-28-l/p/itm8de74078fd1da?pid=BKPFHRHY49DMABVH&lid=LSTBKPFHRHY49DMABVHHO0NZF&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_20_730&otracker=search&otracker1=search&fm=Search&iid=caa28798-a9b9-450e-964f-a914d892817f.BKPFHRHY49DMABVH.SEARCH&ppt=sp&ppn=sp&ssid=ncuw9ar4xc0000001690536062170&qH=404e218d27fee49e,4.3,85
Large 35 L Laptop Backpack Quechua bag/Casual Water Res...,926,https://www.flipkart.com/top-bottom-quechua-bag-casual-water-resistant-backpack-pk-2combo-men-women-35-l/p/itm9094e55ed22e6?pid=BKPGZZW3TWTZT8YE&lid=LSTBKPGZZW3TWTZT8YEAFPXDF&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_20_732&otracker=search&otracker1=search&fm=Search&iid=caa28798-a9b9-450e-964f-a914d892817f.BKPGZZW3TWTZT8YE.SEARCH&ppt=sp&ppn=sp&ssid=ncuw9ar4xc0000001690536062170&qH=404e218d27fee49e,0,0
Small 16 L Backpack Small Size Bag for Daily use,999,https://www.flipkart.com/pazzo-small-size-bag-daily-use-16-l-backpack/p/itm29ad8bacba12f?pid=BKPG5GZGK3YGUQQR&lid=LSTBKPG5GZGK3YGUQQRQ0XDHK&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_20_733&otracker=search&otracker1=search&fm=Search&iid=caa28798-a9b9-450e-964f-a914d892817f.BKPG5GZGK3YGUQQR.SEARCH&ppt=sp&ppn=sp&ssid=ncuw9ar4xc0000001690536062170&qH=404e218d27fee49e,4.1,1168
Large 45 L Laptop Backpack Casual unisex Backpack schoo...,327,https://www.flipkart.com/lexcorp-casual-unisex-backpack-school-college-laptop-travel-bag-office-45-l/p/itm80dee7d7d58aa?pid=BKPGZH2FDBVZKMFE&lid=LSTBKPGZH2FDBVZKMFEK0BES0&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_20_734&otracker=search&otracker1=search&fm=Search&iid=caa28798-a9b9-450e-964f-a914d892817f.BKPGZH2FDBVZKMFE.SEARCH&ppt=sp&ppn=sp&ssid=ncuw9ar4xc0000001690536062170&qH=404e218d27fee49e,3.4,13
Small 17 L Backpack Lit 17L Daypack Grey,494,https://www.flipkart.com/skybags-lit-17l-daypack-grey-17-l-backpack/p/itm5db68c8dfb5a1?pid=BKPGE5VQARWUUX8H&lid=LSTBKPGE5VQARWUUX8H8CGIHB&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_20_736&otracker=search&otracker1=search&fm=Search&iid=caa28798-a9b9-450e-964f-a914d892817f.BKPGE5VQARWUUX8H.SEARCH&ppt=sp&ppn=sp&ssid=ncuw9ar4xc0000001690536062170&qH=404e218d27fee49e,4.2,140
Small 20 L Backpack Unisex Black Coloured Leather Backp...,1350,https://www.flipkart.com/venlum-unisex-black-coloured-leather-backpack-20-l/p/itmb7cc8de2a57c1?pid=BKPFXK2NT7PP9QEP&lid=LSTBKPFXK2NT7PP9QEPLUAYFX&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_20_738&otracker=search&otracker1=search&fm=Search&iid=caa28798-a9b9-450e-964f-a914d892817f.BKPFXK2NT7PP9QEP.SEARCH&ppt=sp&ppn=sp&ssid=ncuw9ar4xc0000001690536062170&qH=404e218d27fee49e,4.1,65
Small 20 L Backpack Perfect for daily use multipurpose ...,669,https://www.flipkart.com/trillion-perfect-daily-use-multipurpose-multicolor-daypack-20-l-backpack/p/itmf508118aa490d?pid=BKPGKVC7Z54GVG9X&lid=LSTBKPGKVC7Z54GVG9XETMS6T&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_20_739&otracker=search&otracker1=search&fm=Search&iid=caa28798-a9b9-450e-964f-a914d892817f.BKPGKVC7Z54GVG9X.SEARCH&ppt=sp&ppn=sp&ssid=ncuw9ar4xc0000001690536062170&qH=404e218d27fee49e,3.9,303
Large 31 L Backpack Sest+ 01,1599,https://www.flipkart.com/american-tourister-sest-01-31-l-backpack/p/itme53d72b3c3d90?pid=BKPGPB3RT5G2HZVS&lid=LSTBKPGPB3RT5G2HZVS8QQE6E&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_20_740&otracker=search&otracker1=search&fm=Search&iid=caa28798-a9b9-450e-964f-a914d892817f.BKPGPB3RT5G2HZVS.SEARCH&ppt=sp&ppn=sp&ssid=ncuw9ar4xc0000001690536062170&qH=404e218d27fee49e,4.3,2
Medium 30 L Backpack Raider Marpat WL Digital Camo,549,https://www.flipkart.com/f-gear-raider-marpat-wl-digital-camo-30-l-backpack/p/itmf6ufwd3rwvmve?pid=BKPF6TWQAJKQU9DR&lid=LSTBKPF6TWQAJKQU9DRPL6FXI&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_20_741&otracker=search&otracker1=search&fm=Search&iid=caa28798-a9b9-450e-964f-a914d892817f.BKPF6TWQAJKQU9DR.SEARCH&ppt=sp&ppn=sp&ssid=ncuw9ar4xc0000001690536062170&qH=404e218d27fee49e,4.2,261
Large 36 L Backpack BINGO PLUS 36L BACKPACK (BLUE),376,https://www.flipkart.com/skybags-bingo-plus-36l-backpack-blue-36-l/p/itm07c4fe49db631?pid=BKPGGZHTAGKJSGWU&lid=LSTBKPGGZHTAGKJSGWUHVJYRM&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_20_742&otracker=search&otracker1=search&fm=Search&iid=caa28798-a9b9-450e-964f-a914d892817f.BKPGGZHTAGKJSGWU.SEARCH&ppt=sp&ppn=sp&ssid=ncuw9ar4xc0000001690536062170&qH=404e218d27fee49e,4.1,2
